ID,Predictions
3209,11.442380952380942
3212,11.442380952380942
3228,23.067619047619047
3232,22.097619047619048
3255,18.059999999999995
3281,13.88047619047618
3425,18.379999999999995
3468,21.574285714285715
3502,24.022380952380953
3516,22.9
3571,20.319999999999997
3581,20.319999999999997
3608,24.205238095238098
3612,25.51838709677419
3613,26.144193548387097
3656,19.040476190476188
3734,23.705000000000002
3744,22.747619047619047
3758,20.64
3776,18.059999999999995
3802,17.414999999999992
3812,17.899999999999995
3838,19.669999999999998
3881,21.769999999999996
3899,20.241951219512192
3900,20.163902439024387
3901,20.085853658536582
3942,17.089999999999993
3998,23.06
4003,23.22
4021,23.06
4035,22.407142857142855
4050,22.9
4089,21.929999999999996
4149,23.54
4177,22.25
4208,22.097619047619045
4227,21.124999999999996
4243,17.089999999999993
4270,13.06761904761904
4293,11.132857142857134
4330,22.58
4357,21.300476190476186
4377,18.539999999999996
4386,17.105238095238086
4402,14.189999999999992
4459,18.583333333333325
4485,23.705000000000002
4488,24.55619047619048
4504,14.024999999999991
4516,15.639999999999993
4552,12.41499999999999
4572,11.289999999999988
4575,10.799999999999988
4584,23.22
4691,18.379999999999995
4758,25.002857142857142
4872,23.38
4890,21.117142857142852
4928,20.010476190476187
4991,23.067619047619047
5017,19.228571428571424
5045,16.119999999999994
5062,15.479999999999995
5092,12.899999999999988
5122,19.349999999999998
5130,18.05999999999999
5132,17.582857142857137
5208,20.64953092321482
5231,22.033225806451608
5232,22.14677419354838
5246,21.45761904761904
5249,20.644999999999996
5258,19.029999999999998
5260,18.865
5291,16.109523809523804
5309,15.319999999999991
5312,15.319999999999991
56,37.099999999999994
67,37.24999999999999
97,37.24999999999999
166,42.139999999999986
194,42.53142857142856
200,42.53499999999999
212,42.53499999999999
239,39.31904761904761
244,34.18
256,30.944999999999993
281,45.96095238095237
286,43.55999999999999
343,28.309999999999995
352,25.668571428571422
391,33.54999999999999
405,39.14999999999999
424,44.81999999999998
442,48.01238095238094
454,50.96999999999999
462,46.399999999999984
475,27.64142857142857
511,51.04999999999998
517,56.835238095238076
529,51.75499999999998
536,50.40761904761903
566,46.30857142857141
599,32.04999999999999
617,40.87999999999999
659,67.44999999999999
727,30.709999999999994
732,25.78238095238095
754,36.13557142857142
760,31.031999999999993
818,61.989380952380934
822,62.83699999999998
835,58.86199999999998
840,53.66199999999998
850,47.58699999999999
861,46.48199999999999
919,54.61699999999998
996,46.801999999999985
1003,46.15319047619047
1011,43.09699999999999
1050,54.761999999999986
1076,45.456999999999994
1086,48.06199999999998
1095,51.136999999999986
1097,53.56080952380951
1114,33.31499999999999
1117,34.88999999999999
1136,33.62999999999998
1161,57.82619047619045
1183,65.50714285714284
1187,68.91095238095235
1205,67.79999999999998
1210,66.98619047619044
1280,58.1038095238095
1389,31.656190476190467
1433,31.686666666666657
1434,31.633333333333322
1442,31.339999999999996
1449,31.579999999999988
1486,31.818571428571424
1499,30.789999999999992
1550,36.23
1562,36.54142857142856
1568,36.77999999999999
1587,36.06619047619047
1602,28.587096774193537
1614,38.16523809523809
1634,38.85238095238095
1646,45.609999999999985
1649,46.50619047619047
1772,51.28499999999999
1774,51.35354838709676
1775,51.55677419354837
1784,51.27761904761903
1791,54.359999999999985
1807,42.40380952380952
1817,32.28999999999999
1834,23.43333333333333
1836,22.496190476190474
1851,54.51499999999998
1872,53.53380952380951
1896,50.33999999999999
1900,51.67999999999998
1945,53.83999999999998
1977,66.20380952380953
1992,68.46322580645159
1993,68.31161290322578
2067,34.05641176470587
2081,61.76557142857142
2105,61.69699999999998
2113,64.14699999999999
2120,63.51199999999998
2136,55.47199999999999
2228,69.80319047619045
2245,72.97199999999998
2281,50.055048780487795
2312,58.62199999999998
2319,57.126999999999974
2362,52.70461904761903
2374,63.929380952380924
2381,44.139999999999986
2413,50.886190476190464
2421,58.44761904761903
2439,66.79999999999998
2451,60.58499999999998
2458,61.219999999999985
2472,58.528571428571404
2478,54.35999999999998
2498,52.78142857142856
2533,67.445
2554,65.39619047619047
5356,35.915
5362,35.599999999999994
5382,36.46499999999999
5401,36.85999999999999
5456,36.56999999999999
5457,36.35999999999999
5519,41.039999999999985
5525,41.744999999999976
5605,29.294999999999998
5610,25.39238095238095
5625,32.364999999999995
5663,32.97238095238095
5667,30.437619047619044
5711,28.04142857142856
5747,46.45380952380951
5814,45.51619047619047
5822,45.04761904761904
5836,38.434999999999995
5851,42.97523809523808
5867,48.61096774193547
5868,49.47548387096773
5879,31.289999999999996
5906,47.26142857142856
5928,51.9867213114754
5945,60.378387096774176
5946,60.321612903225784
5960,43.00317073170731
5965,33.379999999999995
6025,48.14199999999999
6037,57.03319047619046
6052,53.51699999999998
6101,46.24183870967741
6111,47.844619047619034
6135,49.54506451612902
6136,50.00312903225805
6144,50.17699999999999
6158,53.34199999999999
6179,62.01699999999999
6185,63.96319047619045
6267,52.71199999999999
6269,51.520809523809504
6291,47.04699999999998
6315,42.14699999999999
6336,44.03499999999999
6408,54.109999999999985
6465,50.17999999999998
6495,59.879999999999974
6523,63.663809523809505
6556,55.46499999999998
6575,52.46999999999999
2625,36.23380952380952
2648,37.56999999999999
2674,37.346190476190465
2727,37.24999999999999
2743,37.18619047619047
2794,42.0638095238095
2808,42.37999999999999
2879,32.290952380952376
2906,44.47999999999998
2912,45.44999999999999
2918,47.73999999999998
2928,50.88619047619047
2948,47.02999999999999
2979,28.579999999999988
3045,47.02999999999998
3064,51.28499999999999
3068,52.309999999999974
3074,53.916190476190465
3077,53.71142857142856
3081,52.49619047619046
3086,48.13499999999999
3109,28.664999999999996
3184,46.554999999999986
3370,24.958500000000004
3372,27.648428571428568
3382,35.58938095238094
3387,41.426999999999985
3394,36.047
3409,61.46557142857141
3441,65.40199999999999
3477,53.73319047619046
3484,52.396999999999984
3499,54.35461904761904
3511,56.57319047619045
3566,72.44461904761903
3590,72.97199999999998
3600,60.63461904761904
3658,60.59699999999998
3663,59.34699999999998
3670,59.016999999999975
3717,53.96461904761904
3836,59.32999999999998
3852,61.50476190476188
3882,66.24999999999997
3907,66.49999999999997
3925,72.48999999999998
3971,62.79499999999998
3986,64.05499999999998
3993,36.073809523809516
4044,36.544999999999995
4051,36.699999999999996
4064,36.38999999999999
4096,36.863809523809515
4131,37.73999999999999
4171,41.74619047619046
4184,41.90499999999998
4217,12.28666666666667
4245,32.93999999999999
4259,38.03999999999999
4290,49.26999999999999
4292,49.70999999999999
4345,25.138571428571428
4375,33.67619047619047
4385,34.73
4456,37.64499999999999
4464,29.21
4541,44.18999999999998
4547,44.47999999999998
4570,52.052380952380936
4574,52.33619047619046
4590,30.451428571428565
4629,54.44
4641,61.29499999999998
4713,28.027619047619037
4763,49.67461904761903
4799,62.65699999999998
4813,61.226999999999975
4860,52.54938095238093
4888,56.021999999999984
4960,60.512238095238075
4994,47.43461904761903
5014,56.12842857142856
5041,54.52199999999999
5046,54.36699999999998
5053,51.60699999999998
5059,47.78319047619046
5082,52.39699999999999
5088,62.20319047619045
5110,44.7438095238095
5113,45.57999999999999
5129,49.557619047619035
5150,63.30129032258063
5151,63.96258064516127
5170,65.14999999999998
5203,54.917619047619034
5267,66.73999999999998
5299,71.85619047619045
5337,58.509999999999984
