ID,Predictions
2281,50.0550487804878
2312,58.62199999999999
2319,57.126999999999995
2362,52.704619047619055
2374,63.929380952380946
2381,44.14
2413,50.88619047619048
2421,58.44761904761905
2439,66.8
2451,60.585
2458,61.22
2472,58.52857142857143
2478,54.36
2498,52.78142857142858
2533,67.445
2554,65.39619047619047
2625,36.233809523809526
2648,37.57
2674,37.34619047619047
2727,37.25
2743,37.186190476190475
2794,42.06380952380952
2808,42.38
2879,32.29095238095238
2906,44.480000000000004
2912,45.45
2918,47.74
2928,50.88619047619048
2948,47.03
2979,28.58
3045,47.03
3064,51.285
3068,52.31
3074,53.916190476190486
3077,53.71142857142857
3081,52.496190476190485
3086,48.135
3109,28.665
3184,46.555
3370,24.958500000000004
3372,27.648428571428575
3382,35.58938095238096
3387,41.42700000000001
3394,36.047000000000004
3409,61.46557142857142
3441,65.402
3477,53.73319047619047
3484,52.397
3499,54.35461904761905
3511,56.573190476190476
3566,72.44461904761904
3590,72.972
3600,60.63461904761905
3658,60.596999999999994
3663,59.347
3670,59.016999999999996
3717,53.964619047619045
3836,59.33
3852,61.50476190476191
3882,66.25
3907,66.5
3925,72.49
3971,62.795
3986,64.055
3993,36.07380952380952
4044,36.545
4051,36.7
4064,36.39
4096,36.86380952380952
4131,37.739999999999995
4171,41.74619047619047
4184,41.905
4217,12.286666666666667
4245,32.94
4259,38.03999999999999
4290,49.269999999999996
4292,49.71
4345,25.138571428571428
4375,33.67619047619048
4385,34.73
4456,37.645
4464,29.21
4541,44.19
4547,44.480000000000004
4570,52.05238095238095
4574,52.33619047619048
4590,30.451428571428576
4629,54.44
4641,61.295
4713,28.02761904761905
4763,49.67461904761905
4799,62.657000000000004
4813,61.227
4860,52.54938095238095
4888,56.022
4960,60.5122380952381
4994,47.434619047619044
5014,56.128428571428564
5041,54.522000000000006
5046,54.367000000000004
5053,51.60699999999999
5059,47.78319047619048
5082,52.397
5088,62.20319047619047
5110,44.743809523809524
5113,45.580000000000005
5129,49.55761904761905
5150,63.30129032258064
5151,63.96258064516129
5170,65.15
5203,54.91761904761905
5267,66.74
5299,71.85619047619048
5337,58.510000000000005
5356,35.915
5362,35.6
5382,36.465
5401,36.86
5456,36.57
5457,36.36
5519,41.03999999999999
5525,41.745
5605,29.295
5610,25.392380952380954
5625,32.365
5663,32.97238095238095
5667,30.437619047619048
5711,28.04142857142857
5747,46.453809523809525
5814,45.51619047619048
5822,45.04761904761905
5836,38.435
5851,42.9752380952381
5867,48.61096774193548
5868,49.475483870967736
5879,31.290000000000003
5906,47.261428571428574
5928,51.98672131147541
5945,60.3783870967742
5946,60.321612903225805
5960,43.00317073170732
5965,33.38
6025,48.141999999999996
6037,57.033190476190484
6052,53.516999999999996
6101,46.241838709677424
6111,47.84461904761905
6135,49.54506451612904
6136,50.00312903225806
6144,50.177
6158,53.342
6179,62.016999999999996
6185,63.96319047619047
6267,52.711999999999996
6269,51.520809523809525
6291,47.047000000000004
6315,42.147
6336,44.035
6408,54.11000000000001
6465,50.18
6495,59.88
6523,63.66380952380952
6556,55.465
6575,52.47
