ID,Predictions
3232,22.097619047619048
3255,18.059999999999995
3281,13.880476190476186
3425,18.379999999999995
3468,21.574285714285715
3502,24.022380952380956
3516,22.9
3571,20.32
3581,20.32
3608,24.2052380952381
3612,25.51838709677419
3613,26.144193548387094
3656,19.04047619047619
3734,23.705000000000002
3744,22.747619047619043
3758,20.640000000000004
3776,18.059999999999995
3802,17.414999999999996
3812,17.899999999999995
3838,19.67
3881,21.77
3899,20.241951219512195
3900,20.16390243902439
3901,20.085853658536585
3942,17.089999999999996
3998,23.06
4003,23.22
4021,23.06
4035,22.407142857142855
4050,22.9
4089,21.93
4149,23.54
4177,22.25
4208,22.097619047619048
4227,21.125
4243,17.089999999999996
4270,13.067619047619045
4293,11.132857142857139
4330,22.58
4357,21.30047619047619
4377,18.539999999999996
4386,17.10523809523809
4402,14.189999999999998
4459,18.58333333333333
4485,23.705000000000002
4488,24.556190476190483
4504,14.024999999999997
4516,15.639999999999997
4552,12.414999999999997
4572,11.289999999999994
4575,10.799999999999995
4584,23.22
4691,18.379999999999995
4758,25.002857142857145
4872,23.38
4890,21.117142857142856
4928,20.01047619047619
4991,23.067619047619047
5017,19.228571428571428
5045,16.119999999999997
5062,15.479999999999999
5092,12.899999999999995
5122,19.35
5130,18.05999999999999
5132,17.58285714285714
5208,20.649530923214822
5231,22.03322580645161
5232,22.146774193548385
5246,21.457619047619044
5249,20.645
5258,19.03
5260,18.865000000000002
5291,16.109523809523807
5309,15.319999999999995
5312,15.319999999999995
56,37.099999999999994
67,37.24999999999999
97,37.24999999999999
166,42.13999999999999
194,42.53142857142857
200,42.535
212,42.535
239,39.319047619047616
244,34.18
256,30.944999999999997
281,45.96095238095239
286,43.56
343,28.309999999999995
352,25.66857142857142
391,33.54999999999999
405,39.14999999999999
424,44.819999999999986
442,48.01238095238095
454,50.970000000000006
462,46.4
475,27.64142857142857
511,51.05
517,56.8352380952381
529,51.754999999999995
536,50.40761904761904
566,46.308571428571426
599,32.04999999999999
617,40.879999999999995
659,67.45
727,30.709999999999994
732,25.78238095238095
754,36.13557142857142
760,31.031999999999996
818,61.989380952380955
822,62.837
835,58.862
840,53.66199999999999
850,47.587
861,46.482
919,54.617
996,46.80199999999999
1003,46.15319047619048
1011,43.096999999999994
1050,54.762
1076,45.457
1086,48.062
1095,51.137
1097,53.560809523809525
1114,33.31499999999998
1117,34.889999999999986
1136,33.62999999999998
1161,57.82619047619047
1183,65.50714285714285
1187,68.9109523809524
1205,67.80000000000001
1210,66.98619047619047
1280,58.103809523809524
1389,31.656190476190467
1433,31.686666666666657
1434,31.633333333333322
1442,31.339999999999996
1449,31.579999999999988
1486,31.818571428571424
1499,30.789999999999992
1550,36.23
1562,36.54142857142856
1568,36.77999999999999
1587,36.06619047619047
1602,28.587096774193522
1614,38.16523809523809
1634,38.85238095238095
1646,45.60999999999999
1649,46.50619047619048
1772,51.285000000000004
1774,51.35354838709677
1775,51.556774193548385
1784,51.27761904761904
1791,54.36
1807,42.40380952380953
1817,32.28999999999999
1834,23.433333333333326
1836,22.49619047619047
1851,54.515
1872,53.53380952380952
1896,50.339999999999996
1900,51.67999999999999
1945,53.839999999999996
1977,66.20380952380954
1992,68.4632258064516
1993,68.31161290322581
2067,34.05641176470587
2081,61.76557142857144
2105,61.697
2113,64.147
2120,63.51200000000001
2136,55.472
2228,69.80319047619048
2245,72.97200000000001
2281,50.05504878048781
2312,58.622
2319,57.126999999999995
2362,52.70461904761905
2374,63.929380952380946
2381,44.13999999999999
2413,50.88619047619048
2421,58.44761904761905
2439,66.80000000000001
2451,60.585
2458,61.22000000000001
2472,58.52857142857143
2478,54.35999999999999
2498,52.78142857142858
2533,67.44500000000001
2554,65.39619047619048
5356,35.915
5362,35.599999999999994
5382,36.46499999999999
5401,36.85999999999999
5456,36.56999999999999
5457,36.35999999999999
5519,41.04
5525,41.74499999999999
5605,29.295
5610,25.392380952380947
5625,32.364999999999995
5663,32.97238095238095
5667,30.43761904761905
5711,28.04142857142856
5747,46.453809523809525
5814,45.51619047619048
5822,45.047619047619044
5836,38.434999999999995
5851,42.9752380952381
5867,48.61096774193548
5868,49.47548387096774
5879,31.290000000000003
5906,47.261428571428574
5928,51.986721311475414
5945,60.3783870967742
5946,60.321612903225805
5960,43.00317073170732
5965,33.38
6025,48.141999999999996
6037,57.033190476190484
6052,53.516999999999996
6101,46.241838709677424
6111,47.84461904761905
6135,49.54506451612903
6136,50.003129032258066
6144,50.17700000000001
6158,53.342000000000006
6179,62.01700000000002
6185,63.963190476190476
6267,52.712
6269,51.52080952380952
6291,47.047
6315,42.147
6336,44.035000000000004
6408,54.11
6465,50.17999999999999
6495,59.879999999999995
6523,63.66380952380953
6556,55.464999999999996
6575,52.470000000000006
2625,36.233809523809526
2648,37.57
2674,37.34619047619047
2727,37.25
2743,37.186190476190475
2794,42.06380952380952
2808,42.38
2879,32.29095238095238
2906,44.48
2912,45.45
2918,47.739999999999995
2928,50.886190476190485
2948,47.03000000000001
2979,28.57999999999999
3045,47.029999999999994
3064,51.285000000000004
3068,52.30999999999999
3074,53.91619047619048
3077,53.71142857142858
3081,52.49619047619048
3086,48.13500000000001
3109,28.665
3184,46.555
3370,24.958500000000015
3372,27.64842857142858
3382,35.58938095238095
3387,41.427
3394,36.047000000000004
3409,61.46557142857144
3441,65.402
3477,53.73319047619048
3484,52.397000000000006
3499,54.35461904761905
3511,56.573190476190476
3566,72.44461904761904
3590,72.972
3600,60.63461904761907
3658,60.59700000000001
3663,59.34700000000001
3670,59.017
3717,53.96461904761906
3836,59.330000000000005
3852,61.50476190476191
3882,66.25
3907,66.5
3925,72.49000000000001
3971,62.79500000000001
3986,64.05499999999999
3993,36.07380952380952
4044,36.545
4051,36.7
4064,36.39
4096,36.86380952380952
4131,37.739999999999995
4171,41.746190476190485
4184,41.904999999999994
4217,12.286666666666664
4245,32.94
4259,38.04
4290,49.27000000000001
4292,49.71000000000001
4345,25.13857142857143
4375,33.67619047619048
4385,34.730000000000004
4456,37.644999999999996
4464,29.210000000000004
4541,44.190000000000005
4547,44.480000000000004
4570,52.05238095238096
4574,52.33619047619048
4590,30.451428571428572
4629,54.44000000000002
4641,61.29500000000001
4713,28.027619047619044
4763,49.674619047619046
4799,62.65700000000002
4813,61.227000000000004
4860,52.54938095238095
4888,56.02200000000001
4960,60.512238095238104
4994,47.43461904761905
5014,56.128428571428586
5041,54.52200000000001
5046,54.367000000000004
5053,51.607
5059,47.783190476190484
5082,52.39700000000001
5088,62.20319047619048
5110,44.74380952380952
5113,45.580000000000005
5129,49.557619047619056
5150,63.301290322580655
5151,63.962580645161296
5170,65.15
5203,54.917619047619056
5267,66.74
5299,71.85619047619048
5337,58.51000000000001
